,Date,Open,High,Low,Close,Volume
229,11/27/2020 13:00:00,1773.09,1804.0,1772.44,1793.19,884916.0
230,11/30/2020 16:00:00,1781.18,1788.07,1755.0,1760.74,1823836.0
231,12/1/2020 16:00:00,1774.37,1824.83,1769.37,1798.1,1739045.0
232,12/2/2020 16:00:00,1798.1,1835.65,1789.47,1827.95,1222032.0
233,12/3/2020 16:00:00,1824.01,1847.2,1822.65,1826.77,1227298.0
234,12/4/2020 16:00:00,1824.52,1833.16,1816.99,1827.99,1378166.0
235,12/7/2020 16:00:00,1819.0,1832.37,1805.78,1819.48,1320946.0
236,12/8/2020 16:00:00,1810.1,1821.9,1796.2,1818.55,1096319.0
237,12/9/2020 16:00:00,1812.01,1834.27,1767.81,1784.13,1507558.0
238,12/10/2020 16:00:00,1769.8,1781.31,1740.32,1775.33,1362848.0
239,12/11/2020 16:00:00,1763.06,1784.45,1760.0,1781.77,1220651.0
240,12/14/2020 16:00:00,1775.0,1797.39,1757.22,1760.06,1600173.0
241,12/15/2020 16:00:00,1764.42,1771.42,1749.95,1767.77,1482261.0
242,12/16/2020 16:00:00,1772.88,1773.0,1756.08,1763.0,1513543.0
243,12/17/2020 16:00:00,1768.51,1771.78,1738.66,1747.9,1624744.0
244,12/18/2020 16:00:00,1754.18,1755.11,1720.22,1731.01,4016353.0
245,12/21/2020 16:00:00,1713.51,1740.85,1699.0,1739.37,1828378.0
246,12/22/2020 16:00:00,1734.43,1737.41,1712.58,1723.5,938346.0
247,12/23/2020 16:00:00,1728.11,1747.99,1725.04,1732.38,1033917.0
248,12/24/2020 13:00:00,1735.0,1746.0,1729.11,1738.85,346753.0
249,12/28/2020 16:00:00,1751.64,1790.73,1746.34,1776.09,1393033.0
250,12/29/2020 16:00:00,1787.79,1792.44,1756.09,1758.72,1299395.0
251,12/30/2020 16:00:00,1762.01,1765.1,1725.6,1739.52,1306130.0
252,12/31/2020 16:00:00,1735.42,1758.93,1735.42,1751.88,1012240.0
253,1/4/2021 16:00:00,1757.54,1760.65,1707.85,1728.24,1901855.0
254,1/5/2021 16:00:00,1725.0,1747.67,1718.02,1740.92,1145347.0
255,1/6/2021 16:00:00,1702.63,1748.0,1699.0,1735.29,2602114.0
256,1/7/2021 16:00:00,1740.06,1788.4,1737.05,1787.25,2265022.0
257,1/8/2021 16:00:00,1787.98,1809.84,1773.54,1807.21,2051002.0
258,1/11/2021 16:00:00,1786.07,1794.32,1760.52,1766.72,1209735.0
259,1/12/2021 16:00:00,1753.92,1778.04,1725.31,1746.55,1357691.0
260,1/13/2021 16:00:00,1738.58,1765.04,1738.01,1754.4,1094131.0
261,1/14/2021 16:00:00,1753.62,1775.01,1733.4,1740.18,1179477.0
262,1/15/2021 16:00:00,1738.19,1756.0,1721.55,1736.19,1342170.0
263,1/19/2021 16:00:00,1752.25,1809.28,1741.46,1790.86,1734614.0
264,1/20/2021 16:00:00,1831.46,1903.71,1825.53,1886.9,2490258.0
265,1/21/2021 16:00:00,1898.0,1934.86,1887.11,1891.25,2063932.0
266,1/22/2021 16:00:00,1895.68,1910.95,1881.76,1901.05,1272232.0
267,1/25/2021 16:00:00,1920.67,1929.58,1867.53,1899.4,1927320.0
268,1/26/2021 16:00:00,1888.84,1925.0,1884.25,1917.24,1313139.0
269,1/27/2021 16:00:00,1882.53,1890.0,1809.0,1830.79,2748292.0
270,1/28/2021 16:00:00,1843.94,1898.83,1842.64,1863.11,1773138.0
271,1/29/2021 16:00:00,1846.17,1857.28,1810.2,1835.74,1612552.0
272,2/1/2021 16:00:00,1853.57,1922.39,1850.93,1901.35,1602182.0
273,2/2/2021 16:00:00,1922.56,1955.76,1914.49,1927.51,2273723.0
274,2/3/2021 16:00:00,2073.0,2116.5,2018.38,2070.07,4118170.0
275,2/4/2021 16:00:00,2068.89,2078.55,2042.59,2062.37,1852329.0
276,2/5/2021 16:00:00,2070.0,2102.51,2059.33,2098.0,1535135.0
277,2/8/2021 16:00:00,2105.91,2123.55,2072.0,2092.91,1242411.0
278,2/9/2021 16:00:00,2078.54,2105.13,2078.54,2083.51,889850.0
279,2/10/2021 16:00:00,2094.21,2108.37,2063.09,2095.38,1135464.0
280,2/11/2021 16:00:00,2099.51,2102.03,2077.32,2095.89,945650.0
281,2/12/2021 16:00:00,2090.25,2108.82,2083.13,2104.11,855865.0
282,2/16/2021 16:00:00,2104.36,2152.68,2104.36,2121.9,1133838.0
283,2/17/2021 16:00:00,2100.0,2133.66,2098.92,2128.31,1070941.0
284,2/18/2021 16:00:00,2110.39,2132.74,2103.71,2117.2,1121855.0
285,2/19/2021 16:00:00,2119.27,2130.53,2097.41,2101.14,1457612.0
286,2/22/2021 16:00:00,2067.0,2091.42,2062.14,2064.88,1367533.0
287,2/23/2021 16:00:00,2025.01,2082.01,2002.02,2070.86,1667377.0
288,2/24/2021 16:00:00,2041.83,2100.78,2038.13,2095.17,1248349.0
289,2/25/2021 16:00:00,2067.45,2094.88,2021.29,2031.36,1828432.0
290,2/26/2021 16:00:00,2050.52,2071.01,2016.06,2036.86,2083801.0
291,3/1/2021 16:00:00,2056.52,2086.52,2046.1,2081.51,1405115.0
292,3/2/2021 16:00:00,2076.19,2104.37,2071.26,2075.84,1134595.0
293,3/3/2021 16:00:00,2067.21,2088.52,2010.0,2026.71,1484181.0
294,3/4/2021 16:00:00,2023.37,2089.24,2020.27,2049.09,2118006.0
295,3/5/2021 16:00:00,2073.12,2118.11,2046.42,2108.54,2195218.0
296,3/8/2021 16:00:00,2101.13,2128.81,2021.61,2024.17,1647429.0
297,3/9/2021 16:00:00,2070.0,2078.04,2047.83,2052.7,1697306.0
298,3/10/2021 16:00:00,2071.76,2075.0,2033.37,2055.03,1268592.0
299,3/11/2021 16:00:00,2074.06,2125.7,2072.38,2114.77,1239080.0
300,3/12/2021 16:00:00,2085.0,2090.26,2047.55,2061.92,1725794.0
301,3/15/2021 16:00:00,2062.3,2067.06,2043.51,2066.49,1298325.0
302,3/16/2021 16:00:00,2078.99,2123.56,2070.0,2092.52,1491564.0
303,3/17/2021 16:00:00,2076.03,2109.78,2054.0,2091.08,1299016.0
304,3/18/2021 16:00:00,2061.0,2075.5,2033.55,2036.22,1362430.0
305,3/19/2021 16:00:00,2042.05,2053.1,2017.68,2043.2,2314893.0
306,3/22/2021 16:00:00,2041.84,2057.99,2026.07,2038.59,1954816.0
307,3/23/2021 16:00:00,2051.7,2072.3,2039.22,2052.96,1366997.0
308,3/24/2021 16:00:00,2065.37,2078.21,2041.56,2045.06,1154029.0
309,3/25/2021 16:00:00,2044.81,2058.87,2010.73,2044.36,1418907.0
310,3/26/2021 16:00:00,2038.86,2050.99,2014.02,2035.55,1493800.0
311,3/29/2021 16:00:00,2027.88,2058.43,2015.62,2055.95,1229777.0
312,3/30/2021 16:00:00,2057.63,2070.78,2044.03,2055.54,1036774.0
313,3/31/2021 16:00:00,2059.12,2093.33,2056.75,2068.63,1459930.0
314,4/1/2021 16:00:00,2097.95,2142.94,2096.89,2137.75,1698978.0
315,4/5/2021 16:00:00,2152.94,2237.31,2151.62,2225.55,2164875.0
316,4/6/2021 16:00:00,2222.5,2237.66,2214.8,2224.75,1353036.0
317,4/7/2021 16:00:00,2226.13,2255.0,2225.33,2249.68,1289861.0
318,4/8/2021 16:00:00,2277.96,2284.01,2257.68,2265.44,1358259.0
319,4/9/2021 16:00:00,2256.7,2289.04,2253.71,2285.88,1044365.0
320,4/12/2021 16:00:00,2266.25,2275.32,2238.47,2254.79,1565851.0
321,4/13/2021 16:00:00,2261.47,2277.21,2256.09,2267.27,1165804.0
322,4/14/2021 16:00:00,2275.16,2277.99,2249.19,2254.84,1010967.0
323,4/15/2021 16:00:00,2276.98,2306.6,2266.0,2296.66,1373612.0
324,4/16/2021 16:00:00,2303.0,2306.44,2284.45,2297.76,1130090.0
325,4/19/2021 16:00:00,2291.98,2318.45,2287.84,2302.4,1234445.0
326,4/20/2021 16:00:00,2307.89,2309.6,2271.71,2293.63,1088749.0
327,4/21/2021 16:00:00,2285.25,2295.32,2258.57,2293.29,1196731.0
328,4/22/2021 16:00:00,2293.23,2303.76,2256.45,2267.92,1054808.0
329,4/23/2021 16:00:00,2283.47,2325.82,2278.21,2315.3,1435162.0
330,4/26/2021 16:00:00,2319.93,2341.26,2313.84,2326.74,1041650.0
331,4/27/2021 16:00:00,2336.0,2337.45,2304.27,2307.12,1598583.0
332,4/28/2021 16:00:00,2407.15,2452.38,2374.85,2379.91,2986439.0
333,4/29/2021 16:00:00,2410.33,2436.52,2402.28,2429.89,1977677.0
334,4/30/2021 16:00:00,2404.49,2427.14,2402.16,2410.12,1957130.0
335,5/3/2021 16:00:00,2402.72,2419.7,2384.5,2395.17,1689389.0
336,5/4/2021 16:00:00,2369.74,2379.26,2311.7,2354.25,1756015.0
337,5/5/2021 16:00:00,2368.42,2382.2,2351.41,2356.74,1090275.0
338,5/6/2021 16:00:00,2350.64,2382.71,2342.34,2381.35,1030859.0
339,5/7/2021 16:00:00,2400.0,2416.41,2390.0,2398.69,1163892.0
